time,hash,ver,prev_block,mrkl_root,bits,nonce
1651727282,000000000000000000065503f37d7a381a682908ef4b8471b6518eff994858c4,820273152,00000000000000000003c319f08c1de679972b4dd705b26516d363a7d8654d4d,f58661a479f817765588b0498b13db1dfe937aff184884a7e28a065f3620361b,386495093,2976713735
1651727733,0000000000000000000182a7e4adbf2bdeb04882df6352eb61d1ed4f466c10b2,536870912,000000000000000000065503f37d7a381a682908ef4b8471b6518eff994858c4,7b151b5062bf8a9092fd97f4b35a7b6a5e2516dee14ae66f461875ce0402bd25,386495093,1353662815
1651728469,000000000000000000081d263bd31f6cf2c3bb2ec1b17efca7d1f9a7b2950bf7,545259520,0000000000000000000182a7e4adbf2bdeb04882df6352eb61d1ed4f466c10b2,e5d46319be53b95c5016db00f6631fafe3a862fed6c48c44076bedb283518d4c,386495093,3290807910
1651728517,00000000000000000002ec124b474e3de3be6c84437965de75e5b1c04ecca0eb,536895488,000000000000000000081d263bd31f6cf2c3bb2ec1b17efca7d1f9a7b2950bf7,60a38763285aee0744adfd331206f8789ebf4c1fd807e7b1b8fe52806a3510b3,386495093,2243563823
1651728628,00000000000000000002fbec0ff05629eb2df44f2fe05401dd40d24939d2b790,541065220,00000000000000000002ec124b474e3de3be6c84437965de75e5b1c04ecca0eb,89066dd43dd0091a0114065fad2517e2beb10df9becbb52b4937c1086462285a,386495093,1839325365
1651729234,00000000000000000000f4464729650c8b5c1edaa98b7040b458e58eceda6af1,1073733632,00000000000000000002fbec0ff05629eb2df44f2fe05401dd40d24939d2b790,ea398526bd7cb556cf35cca049f539b3a661bca0b7b47b2f906874f424bcf483,386495093,321801755
1651729775,0000000000000000000198c05f0baae59bf5d7ceeafe272512a2188bd8182e5d,543162372,00000000000000000000f4464729650c8b5c1edaa98b7040b458e58eceda6af1,7a9ad2a9726c835962253f0ae280a67288eb5c9d995fcd3bd872a72d49262393,386495093,3400011303
1651730368,0000000000000000000363d2730c8acb98e5fe4f7bebf2270e438092948d7ae9,755630080,0000000000000000000198c05f0baae59bf5d7ceeafe272512a2188bd8182e5d,79678822312aa16e1e75b5ab510154ec8a7243f9769fbb58e677ca5fe3c704fc,386495093,3688892980
1651731000,000000000000000000068db23667dac97b6d04e706146e2102118b7582f4f562,939515908,0000000000000000000363d2730c8acb98e5fe4f7bebf2270e438092948d7ae9,61576bf6388cba40d7bbc02c6847d13fcb424f509cbcd5b6375b55cbe3d20359,386495093,2706009805
1651731030,0000000000000000000715aa712de97779afeac54be2c3412b35d6a78576687f,547356672,000000000000000000068db23667dac97b6d04e706146e2102118b7582f4f562,14d4865dbedb15847ccf21eeff0d164939f8c42d88ae5d1636aa2807166d9be8,386495093,132505721
1651733521,000000000000000000082a4d7bbe3eef4d86953be72e2911fecd1d37d0bb8606,549453824,0000000000000000000715aa712de97779afeac54be2c3412b35d6a78576687f,9d86802d61625964f975a5d67f83838f6fc1507e960400933e59befd5881e623,386495093,2679361366
1651734877,0000000000000000000802a7527fa6f84317ab231f8863b84e1c6abeb69cbbca,671080452,000000000000000000082a4d7bbe3eef4d86953be72e2911fecd1d37d0bb8606,1dd529592f696c5bf08e996a275b97cffcc8b08a80d80b04b8244009f6e7dffa,386495093,3241167675
1651735132,00000000000000000003134f097bb3e5a88385b8d9b16235f824270095ba9f43,762707968,0000000000000000000802a7527fa6f84317ab231f8863b84e1c6abeb69cbbca,677723fa35cd38359eee603ce14766b2ead2756ba1dcffa72f9fccad1afcc918,386495093,2517173888
1651735427,0000000000000000000635527c1dc66d40b2743855edf8654958644b3021bcdf,536928260,00000000000000000003134f097bb3e5a88385b8d9b16235f824270095ba9f43,b2b3031829a18e42b184f42ebac5636b6c47a6f11b470862b1ce6e2ce6e3513c,386495093,547828315
1651735975,000000000000000000046cf0e8b4556a96d7b3833a3de6fd32147130cce3ebd9,545259520,0000000000000000000635527c1dc66d40b2743855edf8654958644b3021bcdf,a072cdbfe6426bbcb10779e48c6727674693ae3ab0aae5868256a54f6ee1e28e,386495093,1077446952
1651736198,000000000000000000056d3ed4478ac08b3d1cb6e7e77a5a1f845e63a540f9b7,536887296,000000000000000000046cf0e8b4556a96d7b3833a3de6fd32147130cce3ebd9,e9b9fd9d60665ccff82bd24754258adb1fd8a5ba07d7d5eac7e8a4da67dec13f,386495093,4128031860
1651736223,00000000000000000005abd4f0aebe447e5e9a05478942fd04c151cd916c2d60,536870916,000000000000000000056d3ed4478ac08b3d1cb6e7e77a5a1f845e63a540f9b7,d2c2e608d9bdd4ee7062b20b3174e038f95b1451d91d54d62a98088049e55cfe,386495093,222856080
1651736724,000000000000000000071ef02c7878cebd1d5d73d9c4b001f34bebf5f81ec704,536928260,00000000000000000005abd4f0aebe447e5e9a05478942fd04c151cd916c2d60,1c81f4c82f81977935599193567d213c03d4f25bb148e9c2474c2c23502038ad,386495093,1681363280
1651736923,00000000000000000002f1c1537285a751f9a28768e7e6e3297ab4691da28e4c,549453828,000000000000000000071ef02c7878cebd1d5d73d9c4b001f34bebf5f81ec704,ab31f224f6c48eb5e671130c7331cdeb411b3df37c2c691de7ebae201ea8921e,386495093,2884526358
1651737140,00000000000000000004163e30f7959234c6e17c506e8a1529e2d2e1d0be2c81,543162368,00000000000000000002f1c1537285a751f9a28768e7e6e3297ab4691da28e4c,6193e949896b1b67dd3f84f2f71aef9ee333a69a042292eb5530068d1e51fcf9,386495093,3111946270
1651737620,0000000000000000000856079d7d38543f1e608efbf74e7893b211d9d96117ab,536870912,00000000000000000004163e30f7959234c6e17c506e8a1529e2d2e1d0be2c81,0937833d4bbd70eda47a90b5c566adec0954a01cc767e4ef6731b60595a106d9,386495093,97226394
1651738120,000000000000000000046059f2e748e8fba529adb4c3b2db46a1715e8ff32d73,536887296,0000000000000000000856079d7d38543f1e608efbf74e7893b211d9d96117ab,2b3e5be3f6d0e3a61df127ec64da3d32f8d7d9e0c4348080eadc9f81caba6b77,386495093,3888709571
1651738688,00000000000000000000fd37c3cc8f0dedf4015be712e692ec1cd73e6593246f,821886976,000000000000000000046059f2e748e8fba529adb4c3b2db46a1715e8ff32d73,1986e0b521b67787429df09774a61fd6269ec5e377b04f4cb75d3a84def4ad5f,386495093,3713938544
1651739304,00000000000000000005f5c6f3373a3ebb6b6aa2504cfc8f88a263a83f659a2b,543162368,00000000000000000000fd37c3cc8f0dedf4015be712e692ec1cd73e6593246f,e4ad565f4697291c3f5d634ed6f5045881afffa4b1c8f1ee708aeab79e1f2f58,386495093,1658630262
1651740588,00000000000000000005a2b2488833b77bfdc6593dc577f1f8c0c1296ad5ca0f,876560384,00000000000000000005f5c6f3373a3ebb6b6aa2504cfc8f88a263a83f659a2b,6cb96577baf8c7001f795dfd28e788a1fba6c7f8fb93aea0bd6e01507ae02c02,386495093,3921113700
1651741659,000000000000000000093e9478a42fba5a6483767597d03e8dff8d8d4c777dec,569450496,00000000000000000005a2b2488833b77bfdc6593dc577f1f8c0c1296ad5ca0f,c1983b8bf5bb4433ac254693b10b1a90b778bd68249a50d9e9ab616f7ddae5df,386495093,736343425
1651743962,00000000000000000003c2a0f572fe71f60451b872ad2b490bd9c1594fe0afa4,1073733636,000000000000000000093e9478a42fba5a6483767597d03e8dff8d8d4c777dec,7b692f20648878698d35017f5f8d2c86613d8e9b5d25c2b4ce3fd055c506873c,386495093,1105354367
1651744178,000000000000000000083306225894541f64b352c5ac555d9c1c61f8160da535,536879108,00000000000000000003c2a0f572fe71f60451b872ad2b490bd9c1594fe0afa4,a5035541f204422ec2548cf55a6d9d1c6d6ca31386c71e78706fbdf4fb19a668,386495093,2906412104
1651745578,00000000000000000001b1fdf7e564e40353ee559e0f5c4d13ecfd84a070ca16,665559044,000000000000000000083306225894541f64b352c5ac555d9c1c61f8160da535,2218e4e17861b55820964786178a7f2da3ee2ac0fb83b2bc76d8b24559e76635,386495093,778452328
1651746213,000000000000000000055fc826f66e3b1135096a9d12ff75804815d3d1c72cd8,939515908,00000000000000000001b1fdf7e564e40353ee559e0f5c4d13ecfd84a070ca16,ab40552c1e624aec85ec58db9099ef3876643a5df997f7014ee0582083a406bf,386495093,3638561785
1651746908,0000000000000000000102f18e3b118ccc1170786163338c2dfdf17ac9785e47,549453828,000000000000000000055fc826f66e3b1135096a9d12ff75804815d3d1c72cd8,e03a64c09e4a55dd037265285317533afc025864c3c9c35fa04d504a47e17515,386495093,4059089178
1651746940,000000000000000000046f886ceb8a1f8c6112a8d8925bf9746c225289e2c25c,541065220,0000000000000000000102f18e3b118ccc1170786163338c2dfdf17ac9785e47,0ee5bbd870e1e964c0f75fb723efb26d48bbb767d73b786be8a43860327f3de6,386495093,404578589
1651746949,000000000000000000000427d02427c59d94bf32a9d5d3f279f988e89ba81ac9,1073676292,000000000000000000046f886ceb8a1f8c6112a8d8925bf9746c225289e2c25c,aabb0d963ab2fdc79e883674430b82f62c16c84abc7185c4c0b149e45e06edca,386495093,1284525715
1651747139,0000000000000000000742dfb6a1d5f5e85d4b7510ba18184420a8d202f2450c,646856704,000000000000000000000427d02427c59d94bf32a9d5d3f279f988e89ba81ac9,7053175ca057c47d33700ea1d2f30d6581a031929ca115f14c4089f9692f6285,386495093,2636197388
1651747288,000000000000000000072cef8ae4991170f0308be677b429937426c826926bb4,893304836,0000000000000000000742dfb6a1d5f5e85d4b7510ba18184420a8d202f2450c,3fd53bf3c9834e101135fce231b1d61f023cb4276e64102f4a1f96f94d6e374d,386495093,2751792659
1651747594,000000000000000000052a5f9e4047f4f6523a194f788eff41d60214b25ec325,551550980,000000000000000000072cef8ae4991170f0308be677b429937426c826926bb4,65c5e4cc0dbcb30b6d71253aa5a0a1ecc922e184333c1ed81d167f2d178dfd10,386495093,2567906923
1651747903,0000000000000000000274e96f49c7f237cead663b837d196c898d1550eed1c2,1073733632,000000000000000000052a5f9e4047f4f6523a194f788eff41d60214b25ec325,8b63af2899759fd94b59749e0c6b720dbb6ee7cec0c65ba475dee9ad1a99d57e,386495093,1195195183
1651748197,000000000000000000071518d202d9fa4a0529c56ec3c2eb985d3819466e73f4,536870916,0000000000000000000274e96f49c7f237cead663b837d196c898d1550eed1c2,ae1b46ab85ad7a29f672fd9090593794b349560648e1995da4676e2bc0027c0c,386495093,3941608772
1651750100,000000000000000000017ddb055c4aacbee361dcc6b24fce1fc629657b884cd0,579428352,000000000000000000071518d202d9fa4a0529c56ec3c2eb985d3819466e73f4,2136265dba895726f4bf26f0a1c82002103022c11ef02e740548f0b56c657952,386495093,3223805051
1651750230,000000000000000000009e68e3487f7ea59d866aa5a90349e93a8098df8be6c5,651763712,000000000000000000017ddb055c4aacbee361dcc6b24fce1fc629657b884cd0,a27b200f856c268ed0bca0254232b8ae5d1d7a65822c6c6614c0a005d4b8e27a,386495093,2939439183
1651750260,00000000000000000007fe843ef9e58701490340e55a3b6f0120cdb3d8abaf08,549453828,000000000000000000009e68e3487f7ea59d866aa5a90349e93a8098df8be6c5,195c29cd9810961d3975ecd41bf4402f352a6c8393ccdb24749eed180d1f8a64,386495093,4027924242
1651750873,00000000000000000001b9c5b181909ed91a8bb3dba527597a31d1748633d2e0,536870912,00000000000000000007fe843ef9e58701490340e55a3b6f0120cdb3d8abaf08,6d5be9455cedc930ea581344735962a2de7a1c63aabff1f7407bb68fe3551f1c,386495093,3068714149
1651750934,00000000000000000000db2cde9d93f4d0b67f8a743ce3a91f433d8f4ba8d08a,536870916,00000000000000000001b9c5b181909ed91a8bb3dba527597a31d1748633d2e0,6b4d568c2154655d14533855690a4a888a7bb1d9ce05367198ec4be855a9fdb6,386495093,725091677
1651751241,00000000000000000006c4987ebae4a757e680616a65213fb269d7ad83db802f,690454528,00000000000000000000db2cde9d93f4d0b67f8a743ce3a91f433d8f4ba8d08a,3b1a8e8357e7565d43f2799f0b942862804f446475f0f482cb1b6b3a8a4f366c,386495093,1003689229
1651751612,0000000000000000000077e3ee1d257e681f84306f71afb805e3e6a0fcbebb88,536870916,00000000000000000006c4987ebae4a757e680616a65213fb269d7ad83db802f,3b3563e516834b02b97189bd4b2fd608df99a8209e0b7102d3578e358f823c14,386495093,632669238
1651752027,0000000000000000000844dc52c02990315ce58da9c4f78ec49dd66c4ea330c3,536928260,0000000000000000000077e3ee1d257e681f84306f71afb805e3e6a0fcbebb88,658c61cc97008aededd0a63ee88ce65855722254550992c0909c1176f0cbcd5b,386495093,3386529749
1651752307,00000000000000000005bfbe0d05f3b81fab6faa87f0ac35f8eed71c9968c728,807985152,0000000000000000000844dc52c02990315ce58da9c4f78ec49dd66c4ea330c3,a290861ec3626bd368d5f07d7ce9bb80e4f20830ea30c7cb3ec6542ba8c6b936,386495093,839802400
1651753180,000000000000000000014f05d3da610a9ed169206077733f00e489b971b9dc22,543162368,00000000000000000005bfbe0d05f3b81fab6faa87f0ac35f8eed71c9968c728,73d3616aa9792555a0b33e65c3e101eb63a08877afc17547cc9b380ac1b302ee,386495093,3792722969
1651753390,00000000000000000000daf1cac8d60be65c287876c9b1a16ba88ab3394a8c9e,536961028,000000000000000000014f05d3da610a9ed169206077733f00e489b971b9dc22,ff4df47f747659e2e33c14ec64a258b8ea3e3b396d4423d875f8aaaa09d5356d,386495093,1717773802
1651753712,000000000000000000060f4f1900d38b002dd69f265ea2faa8998d48529c6cec,763535360,00000000000000000000daf1cac8d60be65c287876c9b1a16ba88ab3394a8c9e,9839e48e59729968eb8837a7cf3446e5b00d3b52b99271ac240d32a6c14512e1,386495093,3199290719
1651754419,00000000000000000000f0d8d9c08eabab9ebabdd417c6cecf472cb3e01280da,536870916,000000000000000000060f4f1900d38b002dd69f265ea2faa8998d48529c6cec,9ef5b1dd5586b88661308a1acbcd1e67ae8ac308c4e11a06d3781a5d8caee584,386495093,2121274355
1651755367,0000000000000000000190e02da0a54084be30206c0249391d6744665361d9a6,689127424,00000000000000000000f0d8d9c08eabab9ebabdd417c6cecf472cb3e01280da,0bce924dcfaaf1cdb18c1aed0a9ea2acbad7ecec7adc46c1c6080f8c60e20ec2,386495093,781770253
1651756607,00000000000000000000537b16b8f307ad3e00126c1ee586b315d0c61b5c297d,654131204,0000000000000000000190e02da0a54084be30206c0249391d6744665361d9a6,ab9e8d858ff3f5d8cefadf1ea2bcac911aa4b5a56080be85b99d1038a575f456,386495093,468072938
1651756689,000000000000000000020166d73f92eee3f0e8c0d6d4fc0c1f2074ffb84de89f,541065220,00000000000000000000537b16b8f307ad3e00126c1ee586b315d0c61b5c297d,a0890835d847405a85eef0816a5934ded1136273332fcfa88ddfb63a49859b20,386495093,3831751116
1651756886,000000000000000000019611e3adb6437cad73ccdd2873f5b529aab4bc8ab13a,981581824,000000000000000000020166d73f92eee3f0e8c0d6d4fc0c1f2074ffb84de89f,9842fa3a17a1ffd8b6f6eeccb15b0511553d26e3e5d136917c041cfaca62cad6,386495093,1974366225
1651757698,00000000000000000001e06c9c6e75b8a09e58a9391c02a1f8252fbd8ada096c,1073733632,000000000000000000019611e3adb6437cad73ccdd2873f5b529aab4bc8ab13a,d7058496d4c3539e7f8b4cd87858e65f71b0c8958b44e82a9c240bc1747ab206,386495093,1452707716
1651759020,000000000000000000047cb4dd62b58e4d6318bbbf7bf97ff72f6ee92e1137b0,536870916,00000000000000000001e06c9c6e75b8a09e58a9391c02a1f8252fbd8ada096c,46c8891c20e6c4a8c30de6f8cdf744747ef699db6aa9c2d2070f7bc7554cdc77,386495093,2538835220
1651759065,000000000000000000057b8fb75ff60af26d6592e7bad13b847c6ca243fafdd8,1073676288,000000000000000000047cb4dd62b58e4d6318bbbf7bf97ff72f6ee92e1137b0,e6c92b92e97ff49caddc8058c8c1d1fae035d12b077ac38a532f957fb0222464,386495093,871197650
1651759981,0000000000000000000149a41fcff1537b319acc1f0edd5946edd88d3e7baf8b,536879104,000000000000000000057b8fb75ff60af26d6592e7bad13b847c6ca243fafdd8,37b95bcc90170e8cc22a69aac73a985d50fbc34dc229ef43c52c4cfb02ca5974,386495093,3027257763
1651760699,00000000000000000005c8b620de0df913ed9e20502c973cc8c56e1a0366d108,536870916,0000000000000000000149a41fcff1537b319acc1f0edd5946edd88d3e7baf8b,76091383e671cea298b8881b3da133e80e64f548b45772ffc22d5687dc1cc526,386495093,1088980347
1651761068,000000000000000000056c1ee05185cedbfa256f0a920eaf6940c3d8e276ca4e,775471108,00000000000000000005c8b620de0df913ed9e20502c973cc8c56e1a0366d108,e93c3e3f97d869ab2d314e8be35acc20cd047f6a2002baa3e6cdff1ef7a3d25c,386495093,1181763936
1651761564,0000000000000000000182b2e5867e12c24258e24e38b0855c1739bbce9996a8,1073733636,000000000000000000056c1ee05185cedbfa256f0a920eaf6940c3d8e276ca4e,ba9bb1da578ab260655fac506846c24e58ddb0486004a3850754fab0d23c6d07,386495093,3590193789
1651761643,000000000000000000034d0e502ce3aabb51efff57bad806f1c60b9de889c8fb,551550976,0000000000000000000182b2e5867e12c24258e24e38b0855c1739bbce9996a8,d7520cd6aaeb6e918d52b6635a9feddcbb7617b5cd0401ea6ccd554ca80840da,386495093,584350350
1651762181,000000000000000000028fb100779df4c9da215d7c4a7570ead2a01c91a1d3a9,536911872,000000000000000000034d0e502ce3aabb51efff57bad806f1c60b9de889c8fb,ba4609e6cfc1ddf7cbf16fd38016b3a343ec8f7a1f970ac219f85fd10c32f4d3,386495093,3154507783
1651762865,00000000000000000003748e079fe6503ea373ffd544013e0a129673309fa26b,536870916,000000000000000000028fb100779df4c9da215d7c4a7570ead2a01c91a1d3a9,49e641fbe037ef5e1cd1bd6e67e99286cc30d27cb32ba56feeedee34dd7a846a,386495093,3971701382
1651763085,00000000000000000005dc8fca02b52e9f41a0288e6c401d3d75124351eea974,547299328,00000000000000000003748e079fe6503ea373ffd544013e0a129673309fa26b,0d757de31384649e04c911570d52fc6be3077604c6047019a354e05b7b4226e9,386495093,1362264322
1651763155,00000000000000000001468cedf7c900afeb56968471fb720fc1680ef77b353c,536928260,00000000000000000005dc8fca02b52e9f41a0288e6c401d3d75124351eea974,d83e61d69c4afe15255119282ee4bd215c89a018c65b571186b9d414809e5c5c,386495093,527830223
1651763933,00000000000000000006c554274bfaa4d7a9114840fbae853bc44ed8023b54e6,536870912,00000000000000000001468cedf7c900afeb56968471fb720fc1680ef77b353c,1564a85229699080bf32eb9c31d1a2d552eae49828174b7b430b1f4c06605014,386495093,1159883305
1651764669,0000000000000000000209939e6424461b437f9a8e4ac5c792efdc17625a8c22,779567104,00000000000000000006c554274bfaa4d7a9114840fbae853bc44ed8023b54e6,b0a2cd01f1810eae9a8a5493195ef082234e6840031abbf3c41344ae7714eb8e,386495093,881138015
1651765401,00000000000000000003ad459803f0089bf0b57c807fba177990208960b27a72,536870912,0000000000000000000209939e6424461b437f9a8e4ac5c792efdc17625a8c22,e07c61745c93ca19b507499ec3ab9effaa768f0b3307d09b3ece2128564096c4,386495093,3900006715
1651766373,00000000000000000008380baedd262d9ff94c1072217482b0786f91bc08a0b1,543162368,00000000000000000003ad459803f0089bf0b57c807fba177990208960b27a72,fee82fe7cd0a7a87fb7842d36ea22595d6d21876b315c791a14cceb3b1d4e6b1,386495093,3463200359
1651767363,00000000000000000001203ce8ae3a1d9dfca3327e6cc67f6870b7a594f6ee08,640098308,00000000000000000008380baedd262d9ff94c1072217482b0786f91bc08a0b1,c81bf783e8d8863a60c307b1d58e037de1519c18e0bf1e43fc5dc00709971b21,386495093,3848973896
1651767409,0000000000000000000403abbc57349b556bffc04940a243cba35afe4d3e2478,536870912,00000000000000000001203ce8ae3a1d9dfca3327e6cc67f6870b7a594f6ee08,0daf43f0c51573b2c7480972228ac7b5932f8a5ceb21c43ad798ff2e4075c505,386495093,4123430472
1651768824,0000000000000000000307a014a4d3fc84d26f0b4e473e9a3277f4b832c27cb0,786522112,0000000000000000000403abbc57349b556bffc04940a243cba35afe4d3e2478,b7002791700ad0dccfb581683ef87e1c07197ae3ed1b0394a2a8605fc1a05ad5,386495093,2182455114
1651769544,0000000000000000000685537b2330d6d44180aa9a51fd8e322d2094c7395eda,731906052,0000000000000000000307a014a4d3fc84d26f0b4e473e9a3277f4b832c27cb0,f314a320d5df9d4e6b484f2711f240f25a1959b19141a57bec4345396a29d5e3,386495093,3438317072
1651769769,00000000000000000008490d9fba27069c1655a2add39c948ec638f341255a2c,653975552,0000000000000000000685537b2330d6d44180aa9a51fd8e322d2094c7395eda,f77047c24747892966fa93231570817723fbba569d12ebb65a5be07775e20cfa,386495093,4138903566
1651769998,00000000000000000002c2a0ebce2113e9744d6f01bf206d1e5673520af81ada,536928256,00000000000000000008490d9fba27069c1655a2add39c948ec638f341255a2c,b4593fc7d81e842ffb47cf5768e89592694cc5f141670b9053d62fe2ccf278cf,386495093,883277972
1651770621,00000000000000000003dbfdecb1d64dbfed4565c096b6050d28135454ee0d18,536879104,00000000000000000002c2a0ebce2113e9744d6f01bf206d1e5673520af81ada,02daf48a4c17ce2a16d59dbad4ed0b9a3bb75beffa631235ebf52255512d2e24,386495093,3479673283
1651770663,000000000000000000001ec419d1dfb5435b97b0e295dcf53f820c3b94845594,537501700,00000000000000000003dbfdecb1d64dbfed4565c096b6050d28135454ee0d18,1eb7a5b33b413228c5e6eab5938279959b38211fa627636a7634b551563eb112,386495093,827797821
1651770872,00000000000000000007da4e0ebef6c5632a33fde0ffbc0a3d5f290d3e68d375,536870916,000000000000000000001ec419d1dfb5435b97b0e295dcf53f820c3b94845594,8f04d2b5b5543fd25abc397fbc14b2e0b9cb25e83817855e4925b785b4e1f377,386495093,1241981914
1651772625,000000000000000000025ad9848f0d53ee8067a3a1a86fdea60e95c270295b0f,543162372,00000000000000000007da4e0ebef6c5632a33fde0ffbc0a3d5f290d3e68d375,4bb1ecdabf12c1d666d4cdabd7232a3404698bbfd473e333431f1208760b8e98,386495093,674159901
1651773425,00000000000000000001a95d112962b6fe055180f1a4c0915bf17f431470744f,549453824,000000000000000000025ad9848f0d53ee8067a3a1a86fdea60e95c270295b0f,b985e6ea4407920f363b1c4e0eefae3bf3a2731cbede89536e5d173ef788c907,386495093,73310997
1651773430,000000000000000000023f186df4ea9c9029084473c77dc140c67d5e1ce82659,549453824,00000000000000000001a95d112962b6fe055180f1a4c0915bf17f431470744f,afc63a7d8131d96876eec7b0a21bb43cb04f653e25783fd74c794ac01e20db02,386495093,3849756012
1651773848,0000000000000000000738504f0978047358d145ac7d35a25cbac461031995cc,698269696,000000000000000000023f186df4ea9c9029084473c77dc140c67d5e1ce82659,5ef1e67fbc5b02bba4878d4c2f1ec7d598cd44f065b296ebdbc043b09b589789,386495093,1961430378
1651774431,00000000000000000002fd59e3175f7079d094787dc340e50f51e2076d92b8b4,564690944,0000000000000000000738504f0978047358d145ac7d35a25cbac461031995cc,6e2620d8f716f49924c37872a1689ae5939de21c60808786dda08130554fe913,386495093,1198853376
1651774871,0000000000000000000963490ae8eb0be29f7bedbebb52306a41f414b2a84567,769556484,00000000000000000002fd59e3175f7079d094787dc340e50f51e2076d92b8b4,95202d4085dc9142a2a522cf763e8a8455e85da8790ee183b733ea2bc4cf35f7,386495093,1168324704
1651775573,000000000000000000068291f47827b4b4708879e667268cbe5116729f429bf8,671080448,0000000000000000000963490ae8eb0be29f7bedbebb52306a41f414b2a84567,a5b4de20bde21b611d8325e5f7c80d1b6d0481a844e0c6cc5c0ed039fbfdbdc8,386495093,2004284540
1651775716,000000000000000000044d1f4ecc1a0bf7c5dd1271a06721d712c15ebcef93db,536895488,000000000000000000068291f47827b4b4708879e667268cbe5116729f429bf8,bf806a888bcd701df80f797241ae9f580a79a12f476825eaced891d803acf438,386495093,2920576383
1651776988,00000000000000000001ab8c33255efe7d43623052ce60c443b078ec02ed4295,551550976,000000000000000000044d1f4ecc1a0bf7c5dd1271a06721d712c15ebcef93db,7bf40bde278f4726f8034b48c2a46350b4d7988f92a024e6966991e033cd6162,386495093,141700414
1651777685,000000000000000000062fcec58362e44d5da6e2f6de8db6a448d7b3e5cfe1ac,538968068,00000000000000000001ab8c33255efe7d43623052ce60c443b078ec02ed4295,6f8b8d19f43d7b14bdbb1c275331e4ea3aab66dffe2433540a4691041cbc1757,386495093,2879402257
1651777725,000000000000000000081054a37df6952878b5f677c4affe15aedd29e34eb786,536870912,000000000000000000062fcec58362e44d5da6e2f6de8db6a448d7b3e5cfe1ac,62f140df471c2a782485931d9747b41b591ccd38b205afbc5e787cf0d3c7cc3e,386495093,2264723994
1651777818,00000000000000000004b6a8291fdd94693aca23151a26369f813f73e4851f7b,739164160,000000000000000000081054a37df6952878b5f677c4affe15aedd29e34eb786,f6093201c87ac631b63c5d2585940fec2e7d3409d48fb581761adbb2121be8b2,386495093,3026795598
1651778111,00000000000000000005619eb776b4b25661e1cac9f31cfb24e69d55b68be971,706371584,00000000000000000004b6a8291fdd94693aca23151a26369f813f73e4851f7b,c9c5444018c1d285795706601604734a94b3f8572aef1492fbe144fa2ef2073d,386495093,2302326905
1651778760,000000000000000000050f6283a7d1888384df64bbe1fb04311a2d808eb109b3,536870912,00000000000000000005619eb776b4b25661e1cac9f31cfb24e69d55b68be971,73220eeb1851ce8c9ce41022a9afedd67fb5c5f8a5bcb87e33be8722e50259d4,386495093,2684569680
1651779108,000000000000000000015783a31ea27e578717d788f98b8b152b4f543c5baf5c,536870912,000000000000000000050f6283a7d1888384df64bbe1fb04311a2d808eb109b3,95cbc122af01ac1c8a039f39df65705857a468153e45e29d7197d0acdc04e3df,386495093,1317084523
1651780024,000000000000000000036e66b36d23f2a082acc10a8d88c62df52b26ad5ccf04,543162368,000000000000000000015783a31ea27e578717d788f98b8b152b4f543c5baf5c,8512197bc4d2060dcb8e0d3a31ed8ed84891a6d327b57c05492d3f51e10e63c2,386495093,1465660823
1651780531,00000000000000000005aec41a3c27239249ffb1e344336317a7d5746d7cee17,541065220,000000000000000000036e66b36d23f2a082acc10a8d88c62df52b26ad5ccf04,05e87c857db1f1f74e2bff120ae6fd8db9d952f1064356ece59e00886ef48d52,386495093,2007668361
1651781357,00000000000000000004d429dc3008e6dc8e54292c3acfc3fd443e1bc057118e,536895488,00000000000000000005aec41a3c27239249ffb1e344336317a7d5746d7cee17,d5d68888aa25d86b6e89e8601ea4347a9a175514fe7faf2a274f0fc632b043b7,386495093,1116838633
1651781614,000000000000000000091806b47571d237cf81ac72a23e3ae3173a581735c1bc,536895488,00000000000000000004d429dc3008e6dc8e54292c3acfc3fd443e1bc057118e,26b8f9e5040b4de5dd24d5b67a1c19f8244e86348ea62c8d390d940bc8fa0ab7,386495093,2888776989
1651781937,00000000000000000002fc4f3bec69103a2483f8d4b38cb09e7b1d5da1cdf7bc,543162368,000000000000000000091806b47571d237cf81ac72a23e3ae3173a581735c1bc,1669afd991fae0c265c307a91c2f7c05f9f9f71549fcaca2326a6f526cbace7f,386495093,4106530311
1651782168,00000000000000000000e81f48880a445fea359c91966ee4460d4a45a1a3a881,536903680,00000000000000000002fc4f3bec69103a2483f8d4b38cb09e7b1d5da1cdf7bc,56a9ba66cc4a2d0c97e9d1ffcebfc1d2d540d934b84a80a5b45854536a8f08df,386495093,1698835501
1651784046,00000000000000000008813a549fc5538053e6c68df43849e143248da70cb2ad,1073733636,00000000000000000000e81f48880a445fea359c91966ee4460d4a45a1a3a881,4c62fff71cba0c737154592604cd3f8575fb6c260b7c9e3d96c8d005c053b211,386495093,210330628
1651784339,000000000000000000092b248da6fca3754f64d7e032536333d34dd107943455,776052740,00000000000000000008813a549fc5538053e6c68df43849e143248da70cb2ad,a422e322efbeb4424f5c5b97ebf9ba705b7d3903616ff1d65064ed54dc007eb9,386495093,1024254335
1651785073,000000000000000000001dd988a437a6e0964a15ae5cb4035a818860e70ed1e7,541065220,000000000000000000092b248da6fca3754f64d7e032536333d34dd107943455,b86ee74e5b506167d27f2b9939f42c85daca43b33d09c74bdf10b77cb39d5b79,386495093,784288050
